well,id,well-id,group,last_tp,Cy5-mean-1,Cy5-mean-2,Cy5-mean-3,Cy5-mean-4,Cy5-std-1,Cy5-std-2,Cy5-std-3,Cy5-std-4,Cy5-CV-1,Cy5-CV-2,Cy5-CV-3,Cy5-CV-4
A03,10,A03-10,WT-UBQLN2,6,85.73002755,72.57511046,102.6957746,110.0675932,40.18452192,43.39325805,68.26862112,53.65989718,0.468733337,0.597908261,0.664765628,0.487517676
A03,101,A03-101,WT-UBQLN2,9,86.85281385,63.63389121,83.87983707,94.88773748,18.39525109,16.56298559,17.76423501,19.72933006,0.211797986,0.260285601,0.211781945,0.207922863
A03,102,A03-102,WT-UBQLN2,8,118.6281407,92.09055118,99.29931973,112.6412214,34.43634302,26.74588182,25.32198501,23.95784106,0.290288146,0.29043025,0.255006631,0.212691595
A03,103,A03-103,WT-UBQLN2,8,95.39754098,80.2724359,109.3002755,109.65625,16.73300931,18.27688071,17.91534039,19.34632455,0.175402942,0.227685637,0.16390938,0.176427012
A03,104,A03-104,WT-UBQLN2,4,75.91509434,59.13574661,78.23790323,97.40364583,17.29468122,16.93585551,15.80258295,20.19710394,0.227816107,0.286389476,0.201981166,0.207354702
A03,105,A03-105,WT-UBQLN2,5,106.6255507,93.88839941,122.4240838,135.4275093,18.24758409,20.59331109,19.48029602,22.6264178,0.171137068,0.219338185,0.159121436,0.167074016
A03,106,A03-106,WT-UBQLN2,1,79.3231441,NA,NA,NA,20.86765192,NA,NA,NA,0.263071417,NA,NA,NA
A03,107,A03-107,WT-UBQLN2,1,101.6185567,NA,NA,NA,26.40249258,NA,NA,NA,0.259819598,NA,NA,NA
A03,108,A03-108,WT-UBQLN2,4,67.47208122,54.83333333,80.53548387,83.87735849,17.56425426,16.35287946,16.18811887,19.15635903,0.260318845,0.298228805,0.201006042,0.22838534
A03,109,A03-109,WT-UBQLN2,3,92.51643192,66.90039841,79.19506173,NA,46.33614639,36.38563428,36.61395504,NA,0.500842341,0.543877692,0.462326239,NA
A03,11,A03-11,WT-UBQLN2,9,128.2336329,126.5333802,170.9200806,169.9411392,65.12328073,157.0185682,205.2884447,187.101559,0.507848676,1.240926054,1.201078563,1.100978608
A03,110,A03-110,WT-UBQLN2,2,90.22009569,68.59375,NA,NA,23.09517189,18.51953978,NA,NA,0.255987003,0.269988735,NA,NA
A03,12,A03-12,WT-UBQLN2,2,93.84327485,73.05687204,NA,NA,37.53297184,21.42852304,NA,NA,0.399953773,0.293312901,NA,NA
A03,13,A03-13,WT-UBQLN2,4,109.8921713,114.8690722,137.2670068,162.3719376,46.05367635,111.0896748,148.2798827,124.7177471,0.419080593,0.967098216,1.080229591,0.768099149
A03,14,A03-14,WT-UBQLN2,9,86.91944764,73.57054583,80.53065775,89.96917386,37.58063615,59.5697405,42.95528523,31.8188505,0.432361654,0.809695508,0.533402886,0.353663918
A03,15,A03-15,WT-UBQLN2,4,107.7910644,92.49192547,112.8829649,104.9491525,47.35655815,62.89294066,42.64959089,29.01489691,0.439336585,0.67998304,0.377821321,0.276466233
A03,16,A03-16,WT-UBQLN2,6,97.19653179,94.52226345,134.9435989,210.9467005,46.90556359,109.2486185,165.0726203,260.3094209,0.482584746,1.15579774,1.223271215,1.234005653
A03,17,A03-17,WT-UBQLN2,9,88.33277311,62.86231884,75.46579194,89.58036364,29.57901002,27.38366487,23.85463438,25.51099399,0.334858841,0.435613343,0.316098642,0.284783327
A03,18,A03-18,WT-UBQLN2,1,89.01247772,NA,NA,NA,24.01191448,NA,NA,NA,0.269758972,NA,NA,NA
A03,19,A03-19,WT-UBQLN2,9,88.37692308,66.47724138,78.36486486,94.4066092,19.30016556,17.79216699,17.83549022,22.19628767,0.218384674,0.26764298,0.227595495,0.235113705
A03,2,A03-2,WT-UBQLN2,8,124.950761,107.5901099,134.8022483,194.9793341,47.86489016,58.47168105,84.47209137,158.7712998,0.383070017,0.543467063,0.62663711,0.814298092
A03,20,A03-20,WT-UBQLN2,9,140.798151,129.4125452,143.5411255,137.5057034,59.66158489,76.11797165,56.23725866,33.71318533,0.423738412,0.588180779,0.391784992,0.245176633
A03,21,A03-21,WT-UBQLN2,3,103.7238422,74.76162791,92.45454545,NA,20.26617638,17.79156234,16.6595258,NA,0.195385901,0.237977193,0.180191528,NA
A03,22,A03-22,WT-UBQLN2,8,77.78781513,70.0944206,91.87129551,99.90326714,19.50272386,25.06925367,21.84621093,25.41565283,0.250716951,0.357649774,0.237791476,0.254402619
A03,23,A03-23,WT-UBQLN2,7,131.3121597,152.8656716,227.7569113,288.1945392,55.24642549,145.9390484,266.8566933,418.1184896,0.420725892,0.95468817,1.171673306,1.450820306
A03,24,A03-24,WT-UBQLN2,9,105.7688679,72.68589744,90.57619048,102.3471503,29.25632286,24.05024241,25.47064426,38.16248379,0.276606183,0.330879074,0.281206839,0.372872949
A03,25,A03-25,WT-UBQLN2,9,83.09107468,61.9038055,72.12081985,85.88356164,27.57957344,27.28644248,24.7738524,22.78412998,0.331919807,0.440787804,0.343504864,0.265290931
A03,26,A03-26,WT-UBQLN2,9,87.60306644,66.72834068,78.57142857,94.37697517,25.31325092,21.63034603,18.95259723,20.72904012,0.288953937,0.324155311,0.241214874,0.219640861
A03,27,A03-27,WT-UBQLN2,9,115.9478673,90.30917327,113.5762463,115.3669725,45.92564359,28.32865274,22.83430482,22.48063817,0.396088731,0.313685218,0.201048243,0.194861993
A03,28,A03-28,WT-UBQLN2,1,77.67425968,NA,NA,NA,28.57163077,NA,NA,NA,0.367839113,NA,NA,NA
A03,29,A03-29,WT-UBQLN2,3,152.1293635,112.5005348,123.247561,NA,70.21253815,112.1907264,51.43559488,NA,0.461531795,0.997246161,0.417335601,NA
A03,3,A03-3,WT-UBQLN2,8,136.0696452,179.161362,256.2589499,171.2298507,99.75674295,354.9800704,494.2823886,191.7036683,0.733130029,1.981342777,1.928839515,1.119569207
A03,30,A03-30,WT-UBQLN2,9,122.0998185,116.2487091,137.2238659,187.8824176,42.01485154,73.05290754,101.8196436,118.227804,0.34410249,0.628419086,0.741996612,0.629264864
A03,31,A03-31,WT-UBQLN2,4,106.6942801,93.53695652,117.8736439,146.2353617,31.42674439,42.6121888,59.01958498,84.19780678,0.294549477,0.455565269,0.500702133,0.575769129
A03,32,A03-32,WT-UBQLN2,9,93.80113636,78.77047146,81.40393519,87.41743119,34.53736775,58.67342998,33.05505415,23.63092365,0.368197754,0.744865797,0.406062116,0.270322787
A03,33,A03-33,WT-UBQLN2,4,117.2957486,91.41382668,101.0663636,126.8433476,40.61379077,47.92050708,39.38246213,48.60896711,0.346251175,0.524215087,0.389669329,0.383220468
A03,34,A03-34,WT-UBQLN2,4,75.42888889,59.96175637,66.72195122,78.32524272,21.92260246,28.42135333,28.90216054,19.16677049,0.29063934,0.473991341,0.433173191,0.244707451
A03,35,A03-35,WT-UBQLN2,8,73.51369863,61.76175041,85.60515021,91.78598726,18.94629624,18.04747823,19.54075824,21.04057487,0.257724704,0.292211249,0.228266152,0.229235153
A03,36,A03-36,WT-UBQLN2,7,63.33797217,72.7416332,97.45981689,130.3900709,18.73083088,57.42839247,61.43261005,77.43054294,0.295728301,0.789484508,0.630337836,0.593837724
A03,37,A03-37,WT-UBQLN2,4,102.5823928,71.08832808,74.63711911,94.87705818,31.98150364,36.26219771,30.49564079,28.38059182,0.311764064,0.510100585,0.408585448,0.299130183
A03,38,A03-38,WT-UBQLN2,5,78.29411765,89.33188406,115.5422662,134.2591707,38.82649373,79.136838,97.09825928,129.5110938,0.49590563,0.885874499,0.840370044,0.964634991
A03,39,A03-39,WT-UBQLN2,6,106.125908,91.85014409,108.1314496,132.6778443,61.43299767,117.3147593,97.7592624,163.3102127,0.578868995,1.277240885,0.904077979,1.230877797
A03,4,A03-4,WT-UBQLN2,1,103.3650794,NA,NA,NA,25.96459836,NA,NA,NA,0.251193135,NA,NA,NA
A03,40,A03-40,WT-UBQLN2,4,100.7568134,84.84966592,117.3606557,124.1833773,55.01884164,57.55979466,79.38542786,66.70637735,0.546055793,0.678373851,0.676422838,0.537160277
A03,41,A03-41,WT-UBQLN2,5,84.01535088,65.58923885,88.95428571,94.78024194,19.97569206,18.91896075,19.0967513,20.29768611,0.237762407,0.288446109,0.214680509,0.214155247
A03,42,A03-42,WT-UBQLN2,1,101.1875,NA,NA,NA,21.02524667,NA,NA,NA,0.20778502,NA,NA,NA
A03,43,A03-43,WT-UBQLN2,8,90.57894737,89.65333333,108.7624309,119.2357414,40.09533115,86.05029434,100.059654,116.650226,0.442656184,0.959811433,0.919983611,0.978315936
A03,44,A03-44,WT-UBQLN2,9,94.05727924,73.13464448,99.63504611,103.5161987,44.66183266,30.73489732,34.61704493,38.95796119,0.474836536,0.420250861,0.347438439,0.37634652
A03,45,A03-45,WT-UBQLN2,1,95.75599129,NA,NA,NA,37.69394787,NA,NA,NA,0.393645843,NA,NA,NA
A03,47,A03-47,WT-UBQLN2,1,100.9657702,NA,NA,NA,24.35211948,NA,NA,NA,0.241191836,NA,NA,NA
A03,48,A03-48,WT-UBQLN2,9,61.0859375,46.69047619,72.50786164,77.77423823,17.296598,15.73044984,17.16278704,19.91805237,0.283151879,0.336909176,0.23670243,0.256100899
A03,49,A03-49,WT-UBQLN2,8,125.4692082,122.6859903,128.4700162,146.8530885,48.46787268,83.51723446,95.67450302,86.38166147,0.386292967,0.680739783,0.744722433,0.588218214
A03,5,A03-5,WT-UBQLN2,9,112.2034884,97.50201884,126.2815951,188.3875502,35.56543902,45.42089313,69.53760402,181.9275652,0.316972668,0.465845668,0.550655097,0.965709066
A03,50,A03-50,WT-UBQLN2,1,106.930131,NA,NA,NA,22.03915552,NA,NA,NA,0.206108001,NA,NA,NA
A03,51,A03-51,WT-UBQLN2,8,91.84340659,68.02521008,80.3,96.77477477,25.174996,16.88291971,19.09381147,19.81931203,0.27410782,0.248186219,0.237780965,0.204798328
A03,52,A03-52,WT-UBQLN2,1,101.1274298,NA,NA,NA,18.99377422,NA,NA,NA,0.187820201,NA,NA,NA
A03,53,A03-53,WT-UBQLN2,9,94.0388601,82.47819063,109.1704871,111.3355818,45.68058785,55.38317772,54.18456087,41.30187921,0.485762884,0.671488757,0.496329753,0.370967471
A03,54,A03-54,WT-UBQLN2,9,108.7094801,95.01937985,123.805153,132.940874,21.31699015,27.42593289,40.69598657,42.93893674,0.196091363,0.288635149,0.328709957,0.322992737
A03,55,A03-55,WT-UBQLN2,1,111.077951,NA,NA,NA,110.4232823,NA,NA,NA,0.994106223,NA,NA,NA
A03,56,A03-56,WT-UBQLN2,6,90.56119403,77.13853904,99.10176125,108.0689046,17.08385775,18.52830773,19.94545931,21.42190652,0.188644352,0.240195212,0.20126241,0.198224518
A03,57,A03-57,WT-UBQLN2,4,101.7085562,72.48111658,81.20080863,102.9443378,58.23489299,60.08037901,38.64600347,48.11640926,0.572566313,0.828910782,0.475931264,0.467402193
A03,58,A03-58,WT-UBQLN2,9,87.2320442,75.48730159,98.91304348,127.3736264,30.75812377,34.70230308,34.00722217,78.25178816,0.352601203,0.459710472,0.343809279,0.614348436
A03,59,A03-59,WT-UBQLN2,1,77.99769053,NA,NA,NA,18.1977207,NA,NA,NA,0.23331102,NA,NA,NA
A03,6,A03-6,WT-UBQLN2,3,118.888434,116.7908654,162.9623915,NA,89.18953195,163.0203513,203.5712057,NA,0.750195195,1.39583135,1.249191325,NA
A03,60,A03-60,WT-UBQLN2,8,97.4386423,89.43625498,126.5538721,135.256651,20.19502227,23.48770383,30.54688884,40.57682505,0.207258864,0.262619492,0.241374589,0.299998741
A03,62,A03-62,WT-UBQLN2,9,84.95508982,68.18658281,84.20579268,83.35893155,37.9774723,37.71342882,26.55514333,22.49332417,0.447029982,0.553091639,0.315360054,0.269837002
A03,63,A03-63,WT-UBQLN2,9,110.3969957,88.86423506,105.7696448,122.9329446,20.4567772,19.22510515,18.62156995,23.49979578,0.185301938,0.216342437,0.17605779,0.191159464
A03,64,A03-64,WT-UBQLN2,9,76.68683274,65.10173697,88.84308511,89.68237705,19.66014098,21.04684771,21.8414099,22.28098177,0.256369187,0.323291646,0.245842542,0.248443256
A03,65,A03-65,WT-UBQLN2,1,87.41077441,NA,NA,NA,30.90453888,NA,NA,NA,0.353555258,NA,NA,NA
A03,67,A03-67,WT-UBQLN2,6,125.1640379,118.4833625,135.1694511,143.37,63.18141398,54.69595297,43.83811533,46.94617237,0.504788876,0.461634037,0.324319696,0.327447669
A03,68,A03-68,WT-UBQLN2,6,63.53431373,58.44618056,89.26571768,110.0921659,19.14070191,33.33276905,40.20411267,53.68444053,0.301265581,0.570315609,0.450386931,0.487631796
A03,69,A03-69,WT-UBQLN2,9,72.5840708,62.54504505,88.60402685,98.4370229,17.33500848,17.31193016,20.27696441,22.69322972,0.238826623,0.276791393,0.228849242,0.230535514
A03,7,A03-7,WT-UBQLN2,5,106.4456693,134.721969,151.1818182,243.6330532,56.23167594,206.4842575,271.8211461,374.6064711,0.528266451,1.532669534,1.79797511,1.537584766
A03,70,A03-70,WT-UBQLN2,9,99.4787472,90.78142077,104.7872727,106.3717694,42.47772276,68.88026848,45.81052104,33.21959825,0.427002993,0.758748518,0.437176385,0.31229713
A03,71,A03-71,WT-UBQLN2,9,93.56521739,77.81491713,100.1213992,103.376652,31.66998929,24.81926935,29.1656909,23.82954301,0.338480369,0.31895259,0.291303269,0.230511847
A03,72,A03-72,WT-UBQLN2,9,72.21515152,67.02671119,92.81614907,93.52294854,20.11013044,24.78473508,29.40961076,25.05585891,0.278475223,0.369774,0.316858769,0.267911345
A03,73,A03-73,WT-UBQLN2,9,78.05536332,61.51168224,82.75568182,92.41983471,17.6318674,18.62874761,18.47036339,21.24860178,0.225889249,0.302848937,0.223191483,0.229913869
A03,74,A03-74,WT-UBQLN2,8,75.34219269,54.97637795,68.67021277,82.07484407,20.43023573,17.59796631,16.32725279,19.70337759,0.27116593,0.320100504,0.237763247,0.240065977
A03,75,A03-75,WT-UBQLN2,3,90.46357616,70.48971193,100.2447917,NA,19.14039272,18.15692051,19.00596052,NA,0.211581208,0.257582561,0.189595491,NA
A03,76,A03-76,WT-UBQLN2,9,79.671875,69.64842105,92.88091354,96.14132104,18.33375872,19.22269965,20.52692128,23.87650635,0.230115818,0.275996201,0.221002577,0.248348016
A03,77,A03-77,WT-UBQLN2,3,76.98245614,58.7283237,85.9675174,NA,17.63617816,15.90565232,18.6449016,NA,0.229093472,0.270834434,0.216883099,NA
A03,78,A03-78,WT-UBQLN2,1,71.48857143,NA,NA,NA,17.80573377,NA,NA,NA,0.249071053,NA,NA,NA
A03,79,A03-79,WT-UBQLN2,9,108.5039683,65.20585702,78.99473222,93.22882096,69.43842185,58.81031128,34.32039261,29.61467311,0.639962049,0.901917619,0.43446432,0.317655772
A03,8,A03-8,WT-UBQLN2,9,71.03730273,51.14671815,72.78215962,83.37617135,18.28630232,16.54652091,16.73004273,19.89064131,0.257418309,0.323510902,0.22986461,0.23856506
A03,80,A03-80,WT-UBQLN2,9,68.62589928,55.29504505,83.53866667,89.08131068,16.25129696,15.26539609,17.37156215,21.02713088,0.236809967,0.276071682,0.207946366,0.236044247
A03,82,A03-82,WT-UBQLN2,4,107.8754209,82.69047619,95.21079692,110.8214286,20.99032891,17.16532093,17.58480843,20.41676972,0.194579347,0.207585223,0.184693428,0.184231245
A03,83,A03-83,WT-UBQLN2,9,95.86567164,76.08401639,99.02916667,104.0344234,23.97971501,19.97393565,19.02536273,20.51158572,0.250138706,0.262524727,0.19211878,0.197161526
A03,84,A03-84,WT-UBQLN2,9,92.61702128,81.60189573,99.38078292,103.9581498,21.33836141,17.52433099,18.12807895,21.1339448,0.230393519,0.214753969,0.182410305,0.203292814
A03,85,A03-85,WT-UBQLN2,6,71.01777778,54.91631799,75.52015355,84.85409836,17.23329193,17.0370414,15.79876076,19.0972496,0.242661661,0.310236411,0.209199267,0.225059838
A03,86,A03-86,WT-UBQLN2,6,121.6812227,110.542522,100.7041037,97.39487179,65.3044509,104.1100342,57.70144471,46.90965648,0.536684703,0.941809833,0.572980073,0.481644009
A03,87,A03-87,WT-UBQLN2,8,87.84033613,62.29889299,67.72899729,86.3878628,18.36167144,16.09436995,14.77041096,19.87122023,0.209034622,0.258341187,0.218081052,0.230023288
A03,88,A03-88,WT-UBQLN2,9,59.44813278,47.41309824,73.82964225,73.90764791,19.12218863,19.89191524,19.63304607,18.65468421,0.32166172,0.419544725,0.265923625,0.252405329
A03,89,A03-89,WT-UBQLN2,7,54.97235023,37.97058824,64.30064309,69.12584574,15.55484338,15.21225262,16.2972183,19.52921188,0.282957583,0.400632524,0.253453426,0.282516788
A03,9,A03-9,WT-UBQLN2,8,98.89473684,81.93711552,102.1623425,122.7860395,43.58808956,75.62479881,83.22957367,79.66590739,0.440752369,0.922961448,0.814679574,0.648818935
A03,90,A03-90,WT-UBQLN2,8,77.86919831,54.22923588,70.89057751,74.68199234,23.84699338,17.18699024,16.76913332,18.21020359,0.306244239,0.316932185,0.236549537,0.243836607
A03,91,A03-91,WT-UBQLN2,2,61.79262673,57.09234829,NA,NA,16.47140634,20.1940303,NA,NA,0.266559413,0.353708175,NA,NA
A03,92,A03-92,WT-UBQLN2,9,100.8804348,74.95221843,99.69371728,121.5835476,18.87612693,17.15830042,18.89729509,34.68620014,0.187113854,0.228923183,0.189553521,0.285286956
A03,93,A03-93,WT-UBQLN2,2,78.29880478,56.62676056,NA,NA,19.36754891,16.33565579,NA,NA,0.247354337,0.288479433,NA,NA
A03,95,A03-95,WT-UBQLN2,9,87.06532663,63.57462687,71.1705298,86.58373206,38.57539448,37.52896928,19.12391777,26.96788669,0.443062652,0.590313638,0.26870557,0.311465977
A03,96,A03-96,WT-UBQLN2,5,72.0199005,50.51239669,64.88732394,81.06798867,17.91715601,16.23770518,17.58697979,19.99875126,0.248780627,0.321459805,0.27103876,0.246691099
A03,98,A03-98,WT-UBQLN2,4,66.22580645,55.39271255,88.58739255,161.2453532,18.51365612,16.95754485,34.39504131,96.75419756,0.279553502,0.306133137,0.388261132,0.600043323
A03,99,A03-99,WT-UBQLN2,6,55.41517857,137.7829457,144.7637363,161.9770992,16.97902966,144.6329201,107.2715011,141.5162422,0.306396733,1.049715691,0.741010863,0.873680556
B02,1,B02-1,WT-UBQLN2,7,74.94827586,88.49579189,113.8357977,111.057074,25.26006715,57.18668824,98.62900795,111.0461397,0.337033332,0.646207995,0.866414695,0.999901544
B02,10,B02-10,WT-UBQLN2,5,57.26494346,77.73741995,74.75338753,60.80280592,32.61679769,85.57640332,57.74391082,37.09087143,0.569577052,1.100839253,0.772458784,0.610019075
B02,100,B02-100,WT-UBQLN2,5,55.31914894,52.18577075,59.11314985,56.18769231,16.57389178,17.62995438,17.23917144,17.02970715,0.299604967,0.337830679,0.29163006,0.303086075
B02,101,B02-101,WT-UBQLN2,6,64.34259259,58.05594406,57.11830357,51.01213592,21.16389397,18.52640385,16.55420816,16.93383321,0.328925104,0.319112955,0.289823176,0.331956953
B02,103,B02-103,WT-UBQLN2,1,49.67829457,NA,NA,NA,17.33575175,NA,NA,NA,0.348960283,NA,NA,NA
B02,105,B02-105,WT-UBQLN2,4,57.83937824,58.8047138,66.975,56.31476998,17.55229355,17.11799744,16.37435113,16.64492302,0.303466152,0.291099069,0.244484526,0.295569404
B02,108,B02-108,WT-UBQLN2,9,88.68115942,88.1558753,88.7434555,84.7008547,16.50339689,18.72525501,16.5134293,17.38063809,0.186098118,0.212410743,0.186080531,0.205200268
B02,109,B02-109,WT-UBQLN2,9,57.0199005,54.24954463,57.41123188,53.63636364,16.38314879,17.93942511,16.79197371,15.94549946,0.287323349,0.330683423,0.292485863,0.297288973
B02,11,B02-11,WT-UBQLN2,7,70.8809219,80.85193983,84.03561828,89.37059416,23.98916544,53.68938931,43.55685563,59.09254712,0.338443192,0.664045778,0.518314216,0.661207947
B02,12,B02-12,WT-UBQLN2,6,81.12316176,83.49944009,82.06053551,75.09405405,41.15364745,54.67000924,60.32852292,49.28380927,0.507298367,0.65473504,0.735170963,0.656294428
B02,13,B02-13,WT-UBQLN2,4,121.7004992,126.5855422,136.0284553,129.784375,58.35681297,105.0321605,147.5236725,29.60374353,0.479511698,0.829732675,1.084505975,0.228099442
B02,14,B02-14,WT-UBQLN2,4,138.053206,181.7911985,188.745553,166.8713873,90.72951965,204.7543665,251.1519374,212.7233221,0.657206901,1.12631617,1.330637641,1.274774098
B02,15,B02-15,WT-UBQLN2,9,53.95,61.42643923,53.38139535,44.55833333,25.9535643,45.28518286,21.80012007,18.86268178,0.481066994,0.737226241,0.408384231,0.423325568
B02,16,B02-16,WT-UBQLN2,9,91.98125,91.5719603,107.0012788,105.8451835,18.74248912,26.30950838,37.47853604,49.8604026,0.203764236,0.287309656,0.350262506,0.471069169
B02,17,B02-17,WT-UBQLN2,1,66.02767528,NA,NA,NA,21.36022897,NA,NA,NA,0.32350418,NA,NA,NA
B02,18,B02-18,WT-UBQLN2,4,82.892,90.7496977,114.1447236,85.53869969,66.7701755,84.40869932,102.3705809,68.82265688,0.805508077,0.930126507,0.896848997,0.80457918
B02,2,B02-2,WT-UBQLN2,5,109.732866,122.529016,256.9877217,146.4480519,93.31831505,174.5598339,311.4954312,73.42397492,0.85041354,1.424640788,1.212102388,0.501365323
B02,20,B02-20,WT-UBQLN2,3,62.40145985,67.1989071,63.93493635,NA,26.09058052,36.85250173,29.73216145,NA,0.418108496,0.548409242,0.465037789,NA
B02,21,B02-21,WT-UBQLN2,7,99.96507353,98.07603465,95.27405248,94.13043478,27.12892478,33.51728029,24.47224717,24.79673623,0.271384033,0.341747914,0.256861617,0.26342953
B02,23,B02-23,WT-UBQLN2,8,56.14736842,60.04166667,62.77637615,56.8898917,16.03776361,18.60539971,17.07993194,17.55385131,0.28563696,0.309874804,0.272075787,0.308558353
B02,24,B02-24,WT-UBQLN2,1,78.4541387,NA,NA,NA,18.72459113,NA,NA,NA,0.238669259,NA,NA,NA
B02,26,B02-26,WT-UBQLN2,7,48.91611479,50.23882897,49.12763158,52.22870662,15.36091284,18.92634257,17.18209823,18.22094669,0.314025611,0.376727383,0.349744078,0.348868426
B02,27,B02-27,WT-UBQLN2,1,70.93,NA,NA,NA,19.26253099,NA,NA,NA,0.271570999,NA,NA,NA
B02,28,B02-28,WT-UBQLN2,7,62.32580038,69.07570208,83.85251397,67.82846715,19.41879788,36.89938315,56.70437434,30.58606011,0.31156917,0.534187595,0.676239407,0.450932498
B02,29,B02-29,WT-UBQLN2,8,64.94588235,60.93557047,60.6139748,65.9587405,22.2521251,30.2224617,20.01451104,28.35291076,0.342625649,0.49597405,0.330196314,0.42985828
B02,3,B02-3,WT-UBQLN2,1,66.18352941,NA,NA,NA,55.92172438,NA,NA,NA,0.844949263,NA,NA,NA
B02,30,B02-30,WT-UBQLN2,3,94.13513514,96.00488281,101.019,NA,42.08985083,49.69519374,70.06015015,NA,0.447121585,0.51763194,0.693534386,NA
B02,31,B02-31,WT-UBQLN2,3,80.81755594,78.76886792,75.13906582,NA,37.95365098,35.3216804,23.99541672,NA,0.469621366,0.448421836,0.319346753,NA
B02,33,B02-33,WT-UBQLN2,7,97.51555556,106.4711388,94.58402861,68.50994575,41.29332448,75.83159061,29.94766643,16.11981558,0.423453717,0.712226726,0.316624983,0.235291612
B02,34,B02-34,WT-UBQLN2,1,100.7241379,NA,NA,NA,31.37732424,NA,NA,NA,0.311517427,NA,NA,NA
B02,35,B02-35,WT-UBQLN2,1,79.00480769,NA,NA,NA,23.8703424,NA,NA,NA,0.302137846,NA,NA,NA
B02,36,B02-36,WT-UBQLN2,3,73.34203655,83.69098712,85.91855204,NA,38.27215286,58.3590614,57.78695989,NA,0.521831063,0.697315964,0.672578372,NA
B02,37,B02-37,WT-UBQLN2,6,87.73259053,132.1404199,149.4143378,189.1576087,35.05405014,133.3342453,188.7178834,282.6464456,0.399555626,1.009034521,1.263050696,1.494237782
B02,38,B02-38,WT-UBQLN2,7,89.53799392,88.987061,90.79664179,87.61395856,17.86318956,18.33589398,17.06685898,18.53686654,0.199504018,0.206051237,0.187967954,0.211574352
B02,39,B02-39,WT-UBQLN2,7,61.92307692,62.05326877,64.78418803,61.95,17.05227363,18.40497012,18.53485991,18.49663821,0.275378332,0.296599526,0.286101601,0.29857366
B02,4,B02-4,WT-UBQLN2,9,93.59588299,120.3932456,108.673702,79.35242291,68.86517253,201.5029687,93.69638052,21.86842978,0.735771386,1.673706592,0.862180811,0.275586163
B02,40,B02-40,WT-UBQLN2,9,68.60412371,71.0537428,66.27213823,62.81507824,20.6997182,24.42232763,18.9505273,21.17763253,0.301727026,0.343716273,0.285950141,0.3371425
B02,41,B02-41,WT-UBQLN2,4,63.39522546,74.64314516,69.16124661,73.37435897,17.87149171,28.58384091,24.09612108,23.48125331,0.281905957,0.382939932,0.348404956,0.320019877
B02,42,B02-42,WT-UBQLN2,9,56.44868035,57.14653465,61.36412316,59.29160063,16.06825178,17.06174903,16.239463,18.84267779,0.28465239,0.298561394,0.264641001,0.317796747
